"Year","Period","Geo Level","State","State ANSI","category","Domain","use","chem_name","chem_num","Value","measurement"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","DICHLOROPROPENE",29001,"668,000","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","FLUTRIAFOL",128940,"400","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","GLIOCLADIUM VIRENS",129000,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","IRON PHOSPHATE",34903,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","METALDEHYDE",53001,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","METAM-POTASSIUM",39002,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","METAM-SODIUM",39003,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","PAECILOMYCES FUMOSOR",115002,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","POTASSIUM SILICATE",72606,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","REYNOUTRIA SACHALINE",55809,"1,700","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","CHEMICAL",NA,"3,586,800","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","FERTILIZER",NA,"FERTILIZER: (NITROGEN)",NA,"10,676,000","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","FERTILIZER",NA,"FERTILIZER: (PHOSPHATE)",NA,"5,745,000","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","FERTILIZER",NA,"FERTILIZER: (POTASH)",NA,"10,583,000","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","FERTILIZER",NA,"FERTILIZER: (SULFUR)",NA,"2,637,000","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","AZOXYSTROBIN",128810,"0.213","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI 600",129082,"(NA)","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747",16482,"(NA)","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BACILLUS PUMILUS",6485,"(NA)","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BACILLUS SUBTILIS",6479,"(NA)","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BLAD",30006,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BORAX DECAHYDRATE",11102,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BOSCALID",128008,"0.358","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","CAPTAN",81301,"1.878","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","COPPER HYDROXIDE",23401,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","COPPER OCTANOATE",23306,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","CYFLUFENAMID",555550,"0.022","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","CYPRODINIL",288202,"0.32","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","DIFENOCONAZOLE",128847,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FENHEXAMID",90209,"0.59","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FLUDIOXONIL",71503,"0.214","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FLUOPYRAM",80302,"0.119","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FLUXAPYROXAD",138009,"0.17","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FOSETYL-AL",123301,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","IPRODIONE",109801,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","ISOFETAMID",270000,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","MEFENOXAM",113502,"0.488","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","MYCLOBUTANIL",128857,"0.104","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PENTHIOPYRAD",90112,"0.301","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","POLYOXIN D ZINC SALT",230000,"0.044","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","POTASSIUM BICARBON.",73508,"2.425","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PROPICONAZOLE",122101,"0.112","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PYRACLOSTROBIN",99100,"0.171","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PYRIMETHANIL",288201,"0.628","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","QUINOLINE",55459,"0.096","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","STREPTOMYCES LYDICUS",6327,"(NA)","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","SULFUR",77501,"4.865","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","TETRACONAZOLE",120603,"0.038","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","THIOPHANATE-METHYL",102001,"0.636","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","THIRAM",79801,"2.078","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","TRIFLOXYSTROBIN",129112,"0.114","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","TRIFLUMIZOLE",128879,"0.241","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","FLUMIOXAZIN",129034,"0.096","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","GLYPHOSATE ISO. SALT",103601,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","GLYPHOSATE POT. SALT",103613,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","NAPROPAMIDE",103001,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","OXYFLUORFEN",111601,"0.353","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","PENDIMETHALIN",108501,"1.364","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","SULFENTRAZONE",129081,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","ABAMECTIN",122804,"0.019","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","ACEQUINOCYL",6329,"0.297","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","ACETAMIPRID",99050,"0.118","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","AZADIRACHTIN",121701,"0.032","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BIFENAZATE",586,"0.49","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BIFENTHRIN",128825,"0.098","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BT KURSTAK ABTS-1857",6523,"(NA)","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BT KURSTAKI ABTS-351",6522,"(NA)","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BT KURSTAKI SA-11",6519,"(NA)","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BT SUB AIZAWAI GC-91",6426,"(NA)","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BUPROFEZIN",275100,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA",6534,"(NA)","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CARBARYL",56801,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE",90100,"0.071","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CHLORPYRIFOS",59101,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA",16329,"(NA)","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CYANTRANILIPROLE",90098,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CHEMICAL",NA,"0.179","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","DIAZINON",57801,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","EMAMECTIN BENZOATE",122806,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","ETOXAZOLE",107091,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FENBUTATIN-OXIDE",104601,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FENPROPATHRIN",127901,"0.286","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FENPYROXIMATE",129131,"0.105","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FLONICAMID",128016,"0.082","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FLUPYRADIFURONE",122304,"0.172","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","HEXYTHIAZOX",128849,"0.181","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","IMIDACLOPRID",129099,"0.5","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","LAMBDA-CYHALOTHRIN",128897,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","MALATHION",57701,"1.799","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","METHOXYFENOZIDE",121027,"0.176","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","NALED",34401,"0.891","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","NEEM OIL",25006,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","NEEM OIL",NA,"6.34","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","NOVALURON",124002,"0.073","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","PIPERONYL BUTOXIDE",67501,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","POTASSIUM SALTS",79021,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","PYRETHRINS",69001,"0.054","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","PYRIPROXYFEN",129032,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","SPINETORAM",110007,"0.069","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","SPINOSAD",110003,"0.091","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","SPIROMESIFEN",24875,"0.25","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","SPIROTETRAMAT",392201,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","SULFOXAFLOR",5210,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","THIAMETHOXAM",60109,"0.06","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","ACIBENZOLAR-S-METHYL",61402,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","AUREOBASIDIUM PULLULANS DSM 14940",46010,"(NA)","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","AUREOBASIDIUM PULLULANS DSM 14941",36010,"(NA)","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","BT KURSTAKI SA-12",6518,"(NA)","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","CAPRIC ACID",128955,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","CAPRYLIC ACID",128919,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","CHLOROPICRIN",81501,"236.901","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","DICHLOROPROPENE",29001,"83.195","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","FLUTRIAFOL",128940,"0.113","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","GLIOCLADIUM VIRENS",129000,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","IRON PHOSPHATE",34903,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","METALDEHYDE",53001,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","METAM-POTASSIUM",39002,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","METAM-SODIUM",39003,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","PAECILOMYCES FUMOSOR",115002,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","POTASSIUM SILICATE",72606,NA,"LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","REYNOUTRIA SACHALINE",55809,"0.226","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","FERTILIZER",NA,"FERTILIZER: (NITROGEN)",NA,"18","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","FERTILIZER",NA,"FERTILIZER: (PHOSPHATE)",NA,"15","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","FERTILIZER",NA,"FERTILIZER: (POTASH)",NA,"24","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","FERTILIZER",NA,"FERTILIZER: (SULFUR)",NA,"9","LB / ACRE / APPLICATION, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","AZOXYSTROBIN",128810,"0.298","LB / ACRE / YEAR, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI 600",129082,"(NA)","LB / ACRE / YEAR, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747",16482,"(NA)","LB / ACRE / YEAR, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BACILLUS PUMILUS",6485,"(NA)","LB / ACRE / YEAR, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BACILLUS SUBTILIS",6479,"(NA)","LB / ACRE / YEAR, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BLAD",30006,NA,"LB / ACRE / YEAR, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BORAX DECAHYDRATE",11102,NA,"LB / ACRE / YEAR, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BOSCALID",128008,"0.565","LB / ACRE / YEAR, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","CAPTAN",81301,"6.452","LB / ACRE / YEAR, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","COPPER HYDROXIDE",23401,NA,"LB / ACRE / YEAR, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","COPPER OCTANOATE",23306,NA,"LB / ACRE / YEAR, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","CYFLUFENAMID",555550,"0.026","LB / ACRE / YEAR, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","CYPRODINIL",288202,"0.461","LB / ACRE / YEAR, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","DIFENOCONAZOLE",128847,NA,"LB / ACRE / YEAR, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FENHEXAMID",90209,"1.005","LB / ACRE / YEAR, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FLUDIOXONIL",71503,"0.307","LB / ACRE / YEAR, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FLUOPYRAM",80302,"0.143","LB / ACRE / YEAR, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FLUXAPYROXAD",138009,"0.217","LB / ACRE / YEAR, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FOSETYL-AL",123301,NA,"LB / ACRE / YEAR, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","IPRODIONE",109801,NA,"LB / ACRE / YEAR, AVG"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","ISOFETAMID",270000,NA,"LB / ACRE / YEAR, AVG"
